Sostav,Days,Concerts,Halls,Genre,ShowTime,TransTime,WaitTime,Costs,Musician,Composer,programm,FamilyConc,TransTime_%,WaitTime_%,TransTime_Score,WaitTime_Score,Trans-Wait_%,Density,HallChanges,Top5Authors,Top5AuthorsShare,RareAuthorsShare,RecommendedArtistsRatio,RecommendedPiecesRatio,ComfortScore,ComfortLevel,RareAuthorsShare_qnorm,RecommendedPiecesRatio_qnorm,RecommendedArtistsRatio_qnorm,AvgWorksPerConcert,DepthScore,GenreDiversityScore,IntellectScore,IntellectCategory,IntellectScoreLabel,AuthorBalance,ComfortScoreLabel,AuthorBalanceLabel,Top5AuthorsShareLabel,RareAuthorsShareLabel,GMM_Cluster
"[5, 14, 21, 25]",1,4,3,2,180.0,14.0,240.0,800,5,10,17,0,32.9,44.1,67.1,55.9,37.5,0.0,2,12,0.667,0.0,0.8,0.0,63.7,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.9260264586517682,4.25,23.52941176470588,33.3,47.0,⚖️ Базовый,⚖️ Базовый (30–60%),0.3335,🎯 Интересный (60–90%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,4
"[5, 14, 21, 26]",1,4,3,3,180.0,8.0,240.0,800,5,10,17,0,11.2,44.1,88.8,55.9,49.6,0.0,2,12,0.667,0.0,0.8,0.0,78.9,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.9260264586517682,4.25,23.52941176470588,50.0,51.2,⚖️ Базовый,🎯 Интересный (60–90%),0.3335,🎯 Интересный (60–90%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,4
"[5, 14, 21, 27]",1,4,2,3,180.0,14.0,255.0,800,4,9,16,0,32.9,52.2,67.1,47.8,32.1,0.0,2,15,0.652,0.0,0.8,0.0,61.3,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.9260264586517682,4.0,25.0,50.0,51.0,⚖️ Базовый,🎯 Интересный (60–90%),0.326,🎯 Интересный (60–90%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,4
"[5, 14, 21, 28]",1,4,2,3,200.0,7.0,285.0,800,5,10,17,0,7.6,65.8,92.4,34.2,31.6,0.0,1,12,0.667,0.0,0.6,0.0,74.9,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.6250988246455489,4.25,23.52941176470588,50.0,47.4,⚖️ Базовый,⚖️ Базовый (30–60%),0.3335,🎯 Интересный (60–90%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,4
"[5, 14, 21, 29]",1,4,3,3,255.0,16.0,315.0,800,11,9,17,0,46.9,77.5,53.1,22.5,11.9,0.0,2,13,0.722,0.0,0.545,0.0,43.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,4.25,23.52941176470588,50.0,46.7,⚖️ Базовый,⚖️ Базовый (30–60%),0.361,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[5, 14, 21, 30]",1,4,3,3,180.0,14.0,390.0,800,6,11,22,0,32.9,93.2,67.1,6.799999999999997,4.6,0.0,2,16,0.696,0.0,0.833,0.0,49.0,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.9444737258209034,5.5,18.181818181818183,50.0,51.4,⚖️ Базовый,🎯 Интересный (60–90%),0.348,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[5, 14, 22, 25]",1,4,4,2,190.0,14.0,230.0,800,7,9,13,0,32.9,38.3,67.1,61.7,41.4,0.0,3,8,0.615,0.0,0.571,0.0,65.5,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.5485953723712644,3.25,30.76923076923077,33.3,41.9,⚖️ Базовый,💤 Поверхностный (0–30%),0.3075,🎯 Интересный (60–90%),⚖️ Базовый (30–60%),🎯 Интересный (60–90%),,0
"[5, 14, 22, 27]",1,4,3,3,190.0,20.0,245.0,800,6,8,12,0,64.5,47.2,35.5,52.8,18.7,0.0,3,11,0.611,0.0,0.571,0.0,40.7,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.5485953723712644,3.0,33.33333333333333,50.0,46.3,⚖️ Базовый,⚖️ Базовый (30–60%),0.3055,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[5, 14, 22, 28]",1,4,3,3,210.0,21.0,275.0,800,7,9,13,0,70.2,60.5,29.8,39.5,11.8,0.0,3,8,0.615,0.0,0.429,0.0,32.7,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1471433089126653,3.25,30.76923076923077,50.0,41.0,⚖️ Базовый,💤 Поверхностный (0–30%),0.3075,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),🎯 Интересный (60–90%),,2
"[5, 14, 22, 29]",1,4,4,3,265.0,16.0,305.0,800,13,8,13,0,46.9,71.7,53.1,28.3,15.0,0.0,3,9,0.692,0.0,0.462,0.0,45.7,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.2262030253518157,3.25,30.76923076923077,50.0,43.9,⚖️ Базовый,⚖️ Базовый (30–60%),0.346,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[5, 14, 22, 30]",1,4,4,3,190.0,14.0,380.0,800,8,10,18,0,32.9,89.3,67.1,10.700000000000005,7.2,0.0,3,12,0.667,0.0,0.625,0.0,50.2,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.6850129130870184,4.5,22.22222222222222,50.0,48.0,⚖️ Базовый,⚖️ Базовый (30–60%),0.3335,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[5, 14, 23, 28]",1,4,3,4,200.0,19.0,285.0,800,6,10,13,0,59.1,65.8,40.9,34.2,14.0,0.0,3,7,0.538,0.0,0.333,0.0,38.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.0401096294734622,3.25,30.76923076923077,66.7,41.9,⚖️ Базовый,💤 Поверхностный (0–30%),0.269,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[5, 14, 23, 29]",1,4,4,4,255.0,27.0,315.0,800,12,9,13,0,90.8,77.5,9.200000000000005,22.5,2.1,0.0,3,8,0.615,0.0,0.417,0.0,13.2,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1258762451905339,3.25,30.76923076923077,66.7,44.9,⚖️ Базовый,⚖️ Базовый (30–60%),0.3075,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),🎯 Интересный (60–90%),,2
"[5, 14, 23, 30]",1,4,4,4,180.0,24.0,390.0,800,7,11,18,0,81.2,93.2,18.8,6.799999999999997,1.3,0.0,3,11,0.611,0.0,0.571,0.0,15.2,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.5485953723712644,4.5,22.22222222222222,66.7,49.0,⚖️ Базовый,⚖️ Базовый (30–60%),0.3055,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[5, 14, 24, 28]",1,4,3,3,200.0,23.0,285.0,800,6,9,14,0,77.2,65.8,22.8,34.2,7.8,0.0,3,9,0.643,0.0,0.5,0.0,26.2,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,3.5,28.57142857142857,50.0,43.7,⚖️ Базовый,⚖️ Базовый (30–60%),0.3215,💤 Поверхностный (0–30%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,2
"[5, 14, 24, 29]",1,4,4,3,255.0,17.0,315.0,800,12,8,14,0,51.1,77.5,48.9,22.5,11.0,0.0,3,10,0.714,0.0,0.5,0.0,41.0,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,3.5,28.57142857142857,50.0,45.5,⚖️ Базовый,⚖️ Базовый (30–60%),0.357,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[5, 14, 24, 30]",1,4,4,3,180.0,16.0,390.0,800,7,10,19,0,46.9,93.2,53.1,6.799999999999997,3.6,0.0,3,13,0.684,0.0,0.714,0.0,39.2,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.8423681020397407,4.75,21.052631578947366,50.0,50.2,⚖️ Базовый,🎯 Интересный (60–90%),0.342,⚖️ Базовый (30–60%),🎯 Интересный (60–90%),🎯 Интересный (60–90%),,1
"[5, 14, 25, 29]",1,4,4,3,255.0,16.0,315.0,800,11,9,12,0,46.9,77.5,53.1,22.5,11.9,0.0,3,7,0.583,0.0,0.545,0.0,43.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,3.0,33.33333333333333,50.0,44.5,⚖️ Базовый,⚖️ Базовый (30–60%),0.2915,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[5, 14, 25, 30]",1,4,3,3,180.0,14.0,390.0,800,6,11,17,0,32.9,93.2,67.1,6.799999999999997,4.6,0.0,2,10,0.588,0.0,0.833,0.0,49.0,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.9444737258209034,4.25,23.52941176470588,50.0,49.4,⚖️ Базовый,🎯 Интересный (60–90%),0.294,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[5, 14, 26, 29]",1,4,4,4,255.0,17.0,315.0,800,11,9,12,0,51.1,77.5,48.9,22.5,11.0,0.0,3,7,0.583,0.0,0.545,0.0,41.0,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,3.0,33.33333333333333,66.7,48.7,⚖️ Базовый,⚖️ Базовый (30–60%),0.2915,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[5, 14, 26, 30]",1,4,4,4,180.0,15.0,390.0,800,6,11,17,0,40.9,93.2,59.1,6.799999999999997,4.0,0.0,3,10,0.588,0.0,0.833,0.0,43.4,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.9444737258209034,4.25,23.52941176470588,66.7,53.6,⚖️ Базовый,🎯 Интересный (60–90%),0.294,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[5, 14, 27, 29]",1,4,3,4,255.0,21.0,315.0,800,10,8,11,0,70.2,77.5,29.8,22.5,6.7,0.0,3,10,0.588,0.0,0.545,0.0,27.6,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.4637642966320561,2.75,36.36363636363637,66.7,49.2,⚖️ Базовый,🎯 Интересный (60–90%),0.294,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[5, 14, 27, 30]",1,4,3,4,180.0,20.0,390.0,800,5,10,16,0,64.5,93.2,35.5,6.799999999999997,2.4,0.0,3,13,0.591,0.0,0.833,0.0,26.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.9444737258209034,4.0,25.0,66.7,53.8,⚖️ Базовый,🎯 Интересный (60–90%),0.2955,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,5
"[5, 14, 28, 30]",1,4,3,4,200.0,14.0,370.0,800,6,11,17,0,32.9,88.7,67.1,11.299999999999995,7.6,0.0,2,10,0.588,0.0,0.667,0.0,50.4,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.768368207452696,4.25,23.52941176470588,66.7,51.4,⚖️ Базовый,🎯 Интересный (60–90%),0.294,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[5, 15, 19, 22]",1,4,3,2,190.0,20.0,180.0,800,8,11,28,0,64.5,20.0,35.5,80.0,28.4,0.0,3,11,0.393,0.0,0.5,0.0,48.8,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,7.0,14.285714285714285,33.3,31.5,💤 Поверхностный,💤 Поверхностный (0–30%),0.1965,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[5, 15, 19, 23]",1,4,4,3,180.0,19.0,210.0,800,7,12,28,0,59.1,29.0,40.9,71.0,29.0,0.0,3,10,0.357,0.0,0.429,0.0,49.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1471433089126653,7.0,14.285714285714285,50.0,32.5,💤 Поверхностный,💤 Поверхностный (0–30%),0.1785,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[5, 15, 19, 24]",1,4,4,2,180.0,21.0,225.0,800,7,11,29,0,70.2,35.7,29.8,64.3,19.2,0.0,3,12,0.414,0.0,0.571,0.0,40.1,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.5485953723712644,7.25,13.79310344827586,33.3,34.7,💤 Поверхностный,💤 Поверхностный (0–30%),0.207,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[5, 15, 19, 25]",1,4,4,2,180.0,20.0,240.0,800,6,12,27,0,64.5,44.1,35.5,55.9,19.8,0.0,3,9,0.333,0.0,0.667,0.0,41.6,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.768368207452696,6.75,14.814814814814811,33.3,35.6,💤 Поверхностный,💤 Поверхностный (0–30%),0.1665,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[5, 15, 19, 26]",1,4,3,3,180.0,13.0,240.0,800,6,12,27,0,25.2,44.1,74.8,55.9,41.8,0.0,2,9,0.333,0.0,0.667,0.0,69.1,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.768368207452696,6.75,14.814814814814811,50.0,39.7,💤 Поверхностный,💤 Поверхностный (0–30%),0.1665,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[5, 15, 19, 27]",1,4,3,3,180.0,20.0,255.0,800,6,15,32,0,64.5,52.2,35.5,47.8,17.0,0.0,3,12,0.375,0.0,0.667,0.0,39.2,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.768368207452696,8.0,12.5,50.0,40.5,⚖️ Базовый,💤 Поверхностный (0–30%),0.1875,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[5, 15, 19, 28]",1,4,4,3,200.0,14.0,285.0,800,6,12,27,0,32.9,65.8,67.1,34.2,22.9,0.0,3,9,0.333,0.0,0.5,0.0,57.2,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,6.75,14.814814814814811,50.0,34.3,💤 Поверхностный,💤 Поверхностный (0–30%),0.1665,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
"[5, 15, 19, 29]",1,4,4,3,255.0,22.0,315.0,800,12,11,27,0,74.1,77.5,25.90000000000001,22.5,5.8,0.0,3,10,0.37,0.0,0.5,0.0,24.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,6.75,14.814814814814811,50.0,35.2,💤 Поверхностный,💤 Поверхностный (0–30%),0.185,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[5, 15, 19, 30]",1,4,4,3,180.0,20.0,390.0,800,7,13,32,0,64.5,93.2,35.5,6.799999999999997,2.4,0.0,3,13,0.406,0.0,0.714,0.0,26.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.8423681020397407,8.0,12.5,50.0,42.2,⚖️ Базовый,💤 Поверхностный (0–30%),0.203,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[5, 15, 20, 23]",1,4,3,3,180.0,24.0,210.0,800,7,7,20,0,81.2,29.0,18.8,71.0,13.3,0.0,3,9,0.45,0.05,0.429,0.0,34.5,🔴 Неудобный,0.7756680546039109,0.5000131766194065,0.1471433089126653,5.0,20.0,50.0,47.5,⚖️ Базовый,⚖️ Базовый (30–60%),0.25,💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,2
"[5, 15, 20, 24]",1,4,3,2,180.0,18.0,225.0,800,7,6,21,0,54.8,35.7,45.2,64.3,29.1,0.0,3,11,0.524,0.048,0.571,0.0,50.9,🟡 Умеренный,0.757326200390028,0.5000131766194065,0.5485953723712644,5.25,19.047619047619047,33.3,49.6,⚖️ Базовый,🎯 Интересный (60–90%),0.286,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[5, 15, 20, 25]",1,4,3,2,180.0,18.0,240.0,800,6,7,19,0,54.8,44.1,45.2,55.9,25.3,0.0,3,8,0.421,0.053,0.667,0.0,48.4,🔴 Неудобный,0.7940099088177937,0.5000131766194065,0.768368207452696,4.75,21.052631578947366,33.3,50.9,⚖️ Базовый,🎯 Интересный (60–90%),0.237,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,1
"[5, 15, 20, 26]",1,4,3,3,180.0,19.0,240.0,800,6,7,19,0,59.1,44.1,40.9,55.9,22.9,0.0,3,8,0.421,0.053,0.667,0.0,45.4,🔴 Неудобный,0.7940099088177937,0.5000131766194065,0.768368207452696,4.75,21.052631578947366,50.0,55.1,⚖️ Базовый,🎯 Интересный (60–90%),0.237,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,1
"[5, 15, 20, 27]",1,4,2,3,180.0,12.0,255.0,800,6,10,24,0,20.9,52.2,79.1,47.8,37.8,0.0,2,11,0.458,0.042,0.667,0.0,69.7,🟡 Умеренный,0.7074395193169241,0.5000131766194065,0.768368207452696,6.0,16.666666666666664,50.0,53.3,⚖️ Базовый,🎯 Интересный (60–90%),0.25,🎯 Интересный (60–90%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,4
"[5, 15, 20, 28]",1,4,3,3,200.0,19.0,285.0,800,6,7,19,0,59.1,65.8,40.9,34.2,14.0,0.0,3,8,0.421,0.053,0.5,0.0,38.9,🔴 Неудобный,0.7940099088177937,0.5000131766194065,0.3306936172455594,4.75,21.052631578947366,50.0,49.6,⚖️ Базовый,🎯 Интересный (60–90%),0.237,⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,1
"[5, 15, 20, 29]",1,4,3,3,255.0,19.0,315.0,800,12,6,19,0,59.1,77.5,40.9,22.5,9.2,0.0,3,9,0.474,0.053,0.5,0.0,35.4,🔴 Неудобный,0.7940099088177937,0.5000131766194065,0.3306936172455594,4.75,21.052631578947366,50.0,51.0,⚖️ Базовый,🎯 Интересный (60–90%),0.2635,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),,1
"[5, 15, 20, 30]",1,4,3,3,180.0,18.0,390.0,800,7,8,24,0,54.8,93.2,45.2,6.799999999999997,3.1,0.0,3,12,0.5,0.042,0.714,0.0,33.7,🔴 Неудобный,0.7074395193169241,0.5000131766194065,0.8423681020397407,6.0,16.666666666666664,50.0,55.3,⚖️ Базовый,🎯 Интересный (60–90%),0.271,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),💤 Поверхностный (0–30%),,5
"[5, 15, 21, 23]",1,4,4,3,180.0,19.0,210.0,800,7,8,25,0,59.1,29.0,40.9,71.0,29.0,0.0,3,14,0.56,0.0,0.429,0.0,49.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.1471433089126653,6.25,16.0,50.0,37.8,💤 Поверхностный,💤 Поверхностный (0–30%),0.28,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,0
"[5, 15, 21, 24]",1,4,4,2,180.0,21.0,225.0,800,7,7,26,0,70.2,35.7,29.8,64.3,19.2,0.0,3,16,0.615,0.0,0.571,0.0,40.1,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.5485953723712644,6.5,15.384615384615383,33.3,39.9,💤 Поверхностный,💤 Поверхностный (0–30%),0.3075,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),🎯 Интересный (60–90%),,2
"[5, 15, 21, 25]",1,4,4,2,180.0,20.0,240.0,800,6,8,24,0,64.5,44.1,35.5,55.9,19.8,0.0,3,13,0.542,0.0,0.667,0.0,41.6,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.768368207452696,6.0,16.666666666666664,33.3,41.0,⚖️ Базовый,💤 Поверхностный (0–30%),0.271,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[5, 15, 21, 26]",1,4,4,3,180.0,14.0,240.0,800,6,8,24,0,32.9,44.1,67.1,55.9,37.5,0.0,3,13,0.542,0.0,0.667,0.0,63.7,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.768368207452696,6.0,16.666666666666664,50.0,45.2,⚖️ Базовый,⚖️ Базовый (30–60%),0.271,🎯 Интересный (60–90%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,4
"[5, 15, 21, 27]",1,4,3,3,180.0,20.0,255.0,800,6,10,28,0,64.5,52.2,35.5,47.8,17.0,0.0,3,16,0.552,0.0,0.667,0.0,39.2,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.768368207452696,7.0,14.285714285714285,50.0,45.2,⚖️ Базовый,⚖️ Базовый (30–60%),0.276,⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,1
"[5, 15, 21, 28]",1,4,3,3,200.0,13.0,285.0,800,6,8,24,0,25.2,65.8,74.8,34.2,25.6,0.0,2,13,0.542,0.0,0.5,0.0,62.6,🟡 Умеренный,0.2984372529383861,0.5000131766194065,0.3306936172455594,6.0,16.666666666666664,50.0,39.7,💤 Поверхностный,💤 Поверхностный (0–30%),0.271,🎯 Интересный (60–90%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,0
"[5, 15, 21, 29]",1,4,4,3,255.0,22.0,315.0,800,12,7,24,0,74.1,77.5,25.90000000000001,22.5,5.8,0.0,3,14,0.583,0.0,0.5,0.0,24.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.3306936172455594,6.0,16.666666666666664,50.0,40.8,⚖️ Базовый,💤 Поверхностный (0–30%),0.2915,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[5, 15, 21, 30]",1,4,4,3,180.0,20.0,390.0,800,7,9,29,0,64.5,93.2,35.5,6.799999999999997,2.4,0.0,3,17,0.586,0.0,0.714,0.0,26.9,🔴 Неудобный,0.2984372529383861,0.5000131766194065,0.8423681020397407,7.25,13.79310344827586,50.0,46.9,⚖️ Базовый,⚖️ Базовый (30–60%),0.293,💤 Поверхностный (0–30%),⚖️ Базовый (30–60%),⚖️ Базовый (30–60%),,2
"[5, 15, 22, 25]",1,4,3,2,190.0,6.0,230.0,800,8,6,19,0,5.5,38.3,94.5,61.7,58.3,0.0,2,9,0.474,0.0,0.5,0.0,84.7,🟢 Очень комфортный,0.2984372529383861,0.5000131766194065,0.3306936172455594,4.75,21.052631578947366,33.3,34.4,💤 Поверхностный,💤 Поверхностный (0–30%),0.237,🧠 Насыщенный (Top 10%),💤 Поверхностный (0–30%),💤 Поверхностный (0–30%),,0
